GEO.id,Id
HC02_EST_VC152,Foreign born; Entered 2000 or later; Estimate; Occupied housing units - ROOMS - 2 or 3 rooms
HC02_MOE_VC152,Foreign born; Entered 2000 or later; Margin of Error; Occupied housing units - ROOMS - 2 or 3 rooms
HC03_EST_VC152,Foreign born; Entered 1990 to 1999; Estimate; Occupied housing units - ROOMS - 2 or 3 rooms
HC03_MOE_VC152,Foreign born; Entered 1990 to 1999; Margin of Error; Occupied housing units - ROOMS - 2 or 3 rooms
HC04_EST_VC152,Foreign born; Entered before 1990; Estimate; Occupied housing units - ROOMS - 2 or 3 rooms
HC04_MOE_VC152,Foreign born; Entered before 1990; Margin of Error; Occupied housing units - ROOMS - 2 or 3 rooms
HC01_EST_VC153,Total; Estimate; Occupied housing units - ROOMS - 4 or 5 rooms
HC01_MOE_VC153,Total; Margin of Error; Occupied housing units - ROOMS - 4 or 5 rooms
HC02_EST_VC153,Foreign born; Entered 2000 or later; Estimate; Occupied housing units - ROOMS - 4 or 5 rooms
HC02_MOE_VC153,Foreign born; Entered 2000 or later; Margin of Error; Occupied housing units - ROOMS - 4 or 5 rooms
HC03_EST_VC153,Foreign born; Entered 1990 to 1999; Estimate; Occupied housing units - ROOMS - 4 or 5 rooms
HC03_MOE_VC153,Foreign born; Entered 1990 to 1999; Margin of Error; Occupied housing units - ROOMS - 4 or 5 rooms
HC04_EST_VC153,Foreign born; Entered before 1990; Estimate; Occupied housing units - ROOMS - 4 or 5 rooms
HC04_MOE_VC153,Foreign born; Entered before 1990; Margin of Error; Occupied housing units - ROOMS - 4 or 5 rooms
HC01_EST_VC154,Total; Estimate; Occupied housing units - ROOMS - 6 or 7 rooms
HC01_MOE_VC154,Total; Margin of Error; Occupied housing units - ROOMS - 6 or 7 rooms
HC02_EST_VC154,Foreign born; Entered 2000 or later; Estimate; Occupied housing units - ROOMS - 6 or 7 rooms
HC02_MOE_VC154,Foreign born; Entered 2000 or later; Margin of Error; Occupied housing units - ROOMS - 6 or 7 rooms
HC03_EST_VC154,Foreign born; Entered 1990 to 1999; Estimate; Occupied housing units - ROOMS - 6 or 7 rooms
HC03_MOE_VC154,Foreign born; Entered 1990 to 1999; Margin of Error; Occupied housing units - ROOMS - 6 or 7 rooms
HC04_EST_VC154,Foreign born; Entered before 1990; Estimate; Occupied housing units - ROOMS - 6 or 7 rooms
HC04_MOE_VC154,Foreign born; Entered before 1990; Margin of Error; Occupied housing units - ROOMS - 6 or 7 rooms
HC01_EST_VC155,Total; Estimate; Occupied housing units - ROOMS - 8 or more rooms
HC01_MOE_VC155,Total; Margin of Error; Occupied housing units - ROOMS - 8 or more rooms
HC02_EST_VC155,Foreign born; Entered 2000 or later; Estimate; Occupied housing units - ROOMS - 8 or more rooms
HC02_MOE_VC155,Foreign born; Entered 2000 or later; Margin of Error; Occupied housing units - ROOMS - 8 or more rooms
HC03_EST_VC155,Foreign born; Entered 1990 to 1999; Estimate; Occupied housing units - ROOMS - 8 or more rooms
HC03_MOE_VC155,Foreign born; Entered 1990 to 1999; Margin of Error; Occupied housing units - ROOMS - 8 or more rooms
HC04_EST_VC155,Foreign born; Entered before 1990; Estimate; Occupied housing units - ROOMS - 8 or more rooms
HC04_MOE_VC155,Foreign born; Entered before 1990; Margin of Error; Occupied housing units - ROOMS - 8 or more rooms
HC01_EST_VC156,Total; Estimate; Occupied housing units - Median number of rooms
HC01_MOE_VC156,Total; Margin of Error; Occupied housing units - Median number of rooms
HC02_EST_VC156,Foreign born; Entered 2000 or later; Estimate; Occupied housing units - Median number of rooms
HC02_MOE_VC156,Foreign born; Entered 2000 or later; Margin of Error; Occupied housing units - Median number of rooms
HC03_EST_VC156,Foreign born; Entered 1990 to 1999; Estimate; Occupied housing units - Median number of rooms
HC03_MOE_VC156,Foreign born; Entered 1990 to 1999; Margin of Error; Occupied housing units - Median number of rooms
HC04_EST_VC156,Foreign born; Entered before 1990; Estimate; Occupied housing units - Median number of rooms
HC04_MOE_VC156,Foreign born; Entered before 1990; Margin of Error; Occupied housing units - Median number of rooms
HC01_EST_VC157,Total; Estimate; Occupied housing units - 1.01 or more occupants per room
HC01_MOE_VC157,Total; Margin of Error; Occupied housing units - 1.01 or more occupants per room
HC02_EST_VC157,Foreign born; Entered 2000 or later; Estimate; Occupied housing units - 1.01 or more occupants per room
HC02_MOE_VC157,Foreign born; Entered 2000 or later; Margin of Error; Occupied housing units - 1.01 or more occupants per room
HC03_EST_VC157,Foreign born; Entered 1990 to 1999; Estimate; Occupied housing units - 1.01 or more occupants per room
HC03_MOE_VC157,Foreign born; Entered 1990 to 1999; Margin of Error; Occupied housing units - 1.01 or more occupants per room
HC04_EST_VC157,Foreign born; Entered before 1990; Estimate; Occupied housing units - 1.01 or more occupants per room
HC04_MOE_VC157,Foreign born; Entered before 1990; Margin of Error; Occupied housing units - 1.01 or more occupants per room
HC01_EST_VC159,Total; Estimate; Occupied housing units - VEHICLES AVAILABLE - None
HC01_MOE_VC159,Total; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - None
HC02_EST_VC159,Foreign born; Entered 2000 or later; Estimate; Occupied housing units - VEHICLES AVAILABLE - None
HC02_MOE_VC159,Foreign born; Entered 2000 or later; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - None
HC03_EST_VC159,Foreign born; Entered 1990 to 1999; Estimate; Occupied housing units - VEHICLES AVAILABLE - None
HC03_MOE_VC159,Foreign born; Entered 1990 to 1999; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - None
HC04_EST_VC159,Foreign born; Entered before 1990; Estimate; Occupied housing units - VEHICLES AVAILABLE - None
HC04_MOE_VC159,Foreign born; Entered before 1990; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - None
HC01_EST_VC160,Total; Estimate; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC01_MOE_VC160,Total; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC02_EST_VC160,Foreign born; Entered 2000 or later; Estimate; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC02_MOE_VC160,Foreign born; Entered 2000 or later; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC03_EST_VC160,Foreign born; Entered 1990 to 1999; Estimate; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC03_MOE_VC160,Foreign born; Entered 1990 to 1999; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC04_EST_VC160,Foreign born; Entered before 1990; Estimate; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC04_MOE_VC160,Foreign born; Entered before 1990; Margin of Error; Occupied housing units - VEHICLES AVAILABLE - 1 or more
HC01_EST_VC162,Total; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC01_MOE_VC162,Total; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC02_EST_VC162,Foreign born; Entered 2000 or later; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC02_MOE_VC162,Foreign born; Entered 2000 or later; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC03_EST_VC162,Foreign born; Entered 1990 to 1999; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC03_MOE_VC162,Foreign born; Entered 1990 to 1999; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC04_EST_VC162,Foreign born; Entered before 1990; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC04_MOE_VC162,Foreign born; Entered before 1990; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
HC01_EST_VC163,Total; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC01_MOE_VC163,Total; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC02_EST_VC163,Foreign born; Entered 2000 or later; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC02_MOE_VC163,Foreign born; Entered 2000 or later; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC03_EST_VC163,Foreign born; Entered 1990 to 1999; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC03_MOE_VC163,Foreign born; Entered 1990 to 1999; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC04_EST_VC163,Foreign born; Entered before 1990; Estimate; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC04_MOE_VC163,Foreign born; Entered before 1990; Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - Linguistically isolated households
HC01_EST_VC164,Total; Estimate; Owner-occupied housing units
HC01_MOE_VC164,Total; Margin of Error; Owner-occupied housing units
HC02_EST_VC164,Foreign born; Entered 2000 or later; Estimate; Owner-occupied housing units
HC02_MOE_VC164,Foreign born; Entered 2000 or later; Margin of Error; Owner-occupied housing units
HC03_EST_VC164,Foreign born; Entered 1990 to 1999; Estimate; Owner-occupied housing units
HC03_MOE_VC164,Foreign born; Entered 1990 to 1999; Margin of Error; Owner-occupied housing units
HC04_EST_VC164,Foreign born; Entered before 1990; Estimate; Owner-occupied housing units
HC04_MOE_VC164,Foreign born; Entered before 1990; Margin of Error; Owner-occupied housing units
HC01_EST_VC166,Total; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_MOE_VC166,Total; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_EST_VC166,Foreign born; Entered 2000 or later; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_MOE_VC166,Foreign born; Entered 2000 or later; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC03_EST_VC166,Foreign born; Entered 1990 to 1999; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC03_MOE_VC166,Foreign born; Entered 1990 to 1999; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC04_EST_VC166,Foreign born; Entered before 1990; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC04_MOE_VC166,Foreign born; Entered before 1990; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_EST_VC167,Total; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC01_MOE_VC167,Total; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC02_EST_VC167,Foreign born; Entered 2000 or later; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC02_MOE_VC167,Foreign born; Entered 2000 or later; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC03_EST_VC167,Foreign born; Entered 1990 to 1999; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC03_MOE_VC167,Foreign born; Entered 1990 to 1999; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC04_EST_VC167,Foreign born; Entered before 1990; Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC04_MOE_VC167,Foreign born; Entered before 1990; Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC01_EST_VC168,Total; Estimate; Renter-occupied housing units
HC01_MOE_VC168,Total; Margin of Error; Renter-occupied housing units
HC02_EST_VC168,Foreign born; Entered 2000 or later; Estimate; Renter-occupied housing units
HC02_MOE_VC168,Foreign born; Entered 2000 or later; Margin of Error; Renter-occupied housing units
HC03_EST_VC168,Foreign born; Entered 1990 to 1999; Estimate; Renter-occupied housing units
HC03_MOE_VC168,Foreign born; Entered 1990 to 1999; Margin of Error; Renter-occupied housing units
HC04_EST_VC168,Foreign born; Entered before 1990; Estimate; Renter-occupied housing units
HC04_MOE_VC168,Foreign born; Entered before 1990; Margin of Error; Renter-occupied housing units
HC01_EST_VC170,Total; Estimate; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_MOE_VC170,Total; Margin of Error; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_EST_VC170,Foreign born; Entered 2000 or later; Estimate; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC02_MOE_VC170,Foreign born; Entered 2000 or later; Margin of Error; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC03_EST_VC170,Foreign born; Entered 1990 to 1999; Estimate; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC03_MOE_VC170,Foreign born; Entered 1990 to 1999; Margin of Error; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC04_EST_VC170,Foreign born; Entered before 1990; Estimate; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC04_MOE_VC170,Foreign born; Entered before 1990; Margin of Error; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
HC01_EST_VC171,Total; Estimate; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC01_MOE_VC171,Total; Margin of Error; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC02_EST_VC171,Foreign born; Entered 2000 or later; Estimate; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC02_MOE_VC171,Foreign born; Entered 2000 or later; Margin of Error; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC03_EST_VC171,Foreign born; Entered 1990 to 1999; Estimate; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC03_MOE_VC171,Foreign born; Entered 1990 to 1999; Margin of Error; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
HC04_EST_VC171,Foreign born; Entered before 1990; Estimate; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
